Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Broker_Status__c,Broker_Tier__c,Employment_Status_Borrower_2__c,Employment_Status__c,Mortgage_Position__c,Mortgage_Purpose__c,Occupancy_Type__c,Property_Type__c,Stage__c,Amount__c,Client_Risk_Rating__c,Credit_Score_Borrower_2__c,Credit_Score__c,Current_Term_In_Months__c,Global_Debt_Servicing_Ratio__c,Interest_Rate__c,Loan_Id__c,Loan_To_Value__c,Self_Employed__c,Total_Debt_Servicing_Ratio__c
a00QL00000DNiRPYA1,005QL00000BrRBpYAN,,Loan-0000003446,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Self-employed,Commissions,1,Purchase,Owner,Apartment Low Rise,Declined,809971,5,514,867,6,60.4,4.95,a006g000002FDP5AAO,60,,79.1
a00QL00000DNiRQYA1,005QL00000BrRBpYAN,,Loan-0000003447,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Salary,Other,2,Refinance for Debt Consolidation,Owner,Apartment Low Rise,Declined,1182251,5,767,438,57,58.5,8,a006g000002FDP6AAO,77,,64.8
a00QL00000DNiRRYA1,005QL00000BrRBpYAN,,Loan-0000003448,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Hourly,Hourly,3,Refinance for Debt Consolidation,Rental,Semi-detached,Approved,303686,4,868,704,29,35.8,8.15,a006g000002FDP7AAO,73,,73.8
a00QL00000DNiRSYA1,005QL00000BrRBpYAN,,Loan-0000003449,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Self-employed,Pension,3,Purchase Rent to Own,Rent To Own,Apartment Low Rise,Declined,268899,4,658,567,57,93.8,4.24,a006g000002FDP8AAO,60,,94.5
a00QL00000DNiRTYA1,005QL00000BrRBpYAN,,Loan-0000003450,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Pension,Commissions,3,Equity Takeout,Rent To Own,Semi-detached,Declined,310909,2,852,799,3,2.3,8.86,a006g000002FDP9AAO,32,,21.2
a00QL00000DNiRUYA1,005QL00000BrRBpYAN,,Loan-0000003451,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Hourly,Contract,1,Refinance,Owner,Single,Approved,1496604,4,522,628,26,42.9,9.16,a006g000002FDPAAA4,52,,91.1
a00QL00000DNiRVYA1,005QL00000BrRBpYAN,,Loan-0000003452,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Deactivated,Key Account,Hourly,Hourly,2,Purchase,Rental,Row,Approved,562007,3,558,687,10,27.6,8.9,a006g000002FDPBAA4,21,,82.7
a00QL00000DNiRWYA1,005QL00000BrRBpYAN,,Loan-0000003453,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Commissions,Hourly,2,Purchase,Rent To Own,Single,Approved,369662,4,700,696,32,48.7,7.88,a006g000002FDPCAA4,44,,75.3
a00QL00000DNiRXYA1,005QL00000BrRBpYAN,,Loan-0000003454,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Contract,Hourly,3,Equity Takeout,Rent To Own,Apartment High Rise,Declined,274887,4,859,763,48,58.9,8.19,a006g000002FDPDAA4,54,,61.7
a00QL00000DNiRYYA1,005QL00000BrRBpYAN,,Loan-0000003455,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Deactivated,Non Key Account,Other,Self-employed,3,Refinance,Rental,Apartment Low Rise,Declined,901256,3,839,694,58,95.2,8.92,a006g000002FDPEAA4,15,1,96.9
a00QL00000DNiRZYA1,005QL00000BrRBpYAN,,Loan-0000003456,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Self-employed,Hourly,1,Purchase Rent to Own,Owner,Row,Declined,1270663,4,884,559,19,29.6,6.66,a006g000002FDPFAA4,51,,88.8
a00QL00000DNiRaYAL,005QL00000BrRBpYAN,,Loan-0000003457,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Salary,Contract,2,Purchase,Rent To Own,Semi-detached,Declined,963135,3,557,520,10,73.2,8.21,a006g000002FDPGAA4,31,,99.1
a00QL00000DNiRbYAL,005QL00000BrRBpYAN,,Loan-0000003458,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Hourly,Commissions,3,Purchase Rent to Own,Rental,Row,Approved,1178264,4,728,707,27,39.9,4.18,a006g000002FDPHAA4,40,,69.2
a00QL00000DNiRcYAL,005QL00000BrRBpYAN,,Loan-0000003459,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Contract,Commissions,2,Refinance,Owner,Single,Declined,477293,4,496,426,40,44.1,6.67,a006g000002FDPIAA4,47,,62.5
a00QL00000DNiRdYAL,005QL00000BrRBpYAN,,Loan-0000003460,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Contract,Contract,3,Purchase Rent to Own,Rent To Own,Single,Approved,388495,4,711,621,10,6.9,8.7,a006g000002FDPJAA4,31,,67.2
a00QL00000DNiReYAL,005QL00000BrRBpYAN,,Loan-0000003461,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Deactivated,Non Key Account,Other,Contract,1,Equity Takeout,Rent To Own,Row,Declined,176292,1,497,523,32,66.8,5.49,a006g000002FDPKAA4,5,,71.3
a00QL00000DNiRfYAL,005QL00000BrRBpYAN,,Loan-0000003462,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Commissions,Other,1,Refinance for Debt Consolidation,Rent To Own,Apartment Low Rise,Declined,205194,1,850,638,54,32.1,6.07,a006g000002FDPLAA4,73,,67.3
a00QL00000DNiRgYAL,005QL00000BrRBpYAN,,Loan-0000003463,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Salary,Other,2,Equity Takeout,Rental,Single,Declined,1457860,3,890,881,3,14.9,8.66,a006g000002FDPMAA4,48,,73.2
a00QL00000DNiRhYAL,005QL00000BrRBpYAN,,Loan-0000003464,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Hourly,Commissions,3,Purchase,Owner,Apartment Low Rise,Declined,314596,4,522,460,39,5.2,8.52,a006g000002FDPNAA4,25,,46.4
a00QL00000DNiRiYAL,005QL00000BrRBpYAN,,Loan-0000003465,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Deactivated,Non Key Account,Salary,Other,2,Purchase,Rental,Apartment Low Rise,Declined,1160183,5,814,883,16,8.8,7.04,a006g000002FDPOAA4,33,,15.8
a00QL00000DNiRjYAL,005QL00000BrRBpYAN,,Loan-0000003466,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Pension,Pension,3,Equity Takeout,Rent To Own,Apartment Low Rise,Declined,649596,3,551,637,16,42.8,8.3,a006g000002FDPPAA4,18,,88.4
a00QL00000DNiRkYAL,005QL00000BrRBpYAN,,Loan-0000003467,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Hourly,Self-employed,2,Equity Takeout,Rent To Own,Semi-detached,Declined,1356203,3,726,735,3,17.1,7.42,a006g000002FDPQAA4,14,1,35.9
a00QL00000DNiRlYAL,005QL00000BrRBpYAN,,Loan-0000003468,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Pension,Commissions,1,Purchase,Rental,Row,Declined,743659,4,617,546,23,53,6.17,a006g000002FDPRAA4,54,,90.8
a00QL00000DNiRmYAL,005QL00000BrRBpYAN,,Loan-0000003469,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Pension,Contract,2,Refinance,Rental,Apartment High Rise,Approved,336955,4,531,867,0,7.1,7.06,a006g000002FDPSAA4,33,,70
a00QL00000DNiRnYAL,005QL00000BrRBpYAN,,Loan-0000003470,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Deactivated,Key Account,Other,Other,1,Refinance,Rental,Row,Declined,464216,3,615,430,38,65.1,9.16,a006g000002FDPTAA4,17,,90.7
a00QL00000DNiRoYAL,005QL00000BrRBpYAN,,Loan-0000003471,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Other,Self-employed,3,Refinance,Owner,Semi-detached,Declined,1363691,3,429,900,11,23.3,6.32,a006g000002FDPUAA4,29,1,83.7
a00QL00000DNiRpYAL,005QL00000BrRBpYAN,,Loan-0000003472,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Pension,Hourly,3,Purchase,Rent To Own,Single,Approved,186663,4,622,880,38,76.7,9.59,a006g000002FDPVAA4,64,,94.3
a00QL00000DNiRqYAL,005QL00000BrRBpYAN,,Loan-0000003473,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Commissions,Self-employed,2,Purchase,Rent To Own,Apartment Low Rise,Declined,913549,2,785,800,38,44.6,5.61,a006g000002FDPWAA4,70,1,44.9
a00QL00000DNiRrYAL,005QL00000BrRBpYAN,,Loan-0000003474,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Hourly,Other,2,Purchase,Owner,Single,Approved,250794,5,772,424,59,40.1,9.58,a006g000002FDPXAA4,25,,79.1
a00QL00000DNiRsYAL,005QL00000BrRBpYAN,,Loan-0000003475,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Key Account,Other,Salary,3,Refinance for Debt Consolidation,Owner,Single,Approved,430850,5,844,453,50,59.9,8.51,a006g000002FDPYAA4,19,,90.1
a00QL00000DNiRtYAL,005QL00000BrRBpYAN,,Loan-0000003476,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Other,Pension,2,Equity Takeout,Rental,Row,Declined,549552,4,790,417,3,50.8,7.12,a006g000002FDPZAA4,20,,97.8
a00QL00000DNiRuYAL,005QL00000BrRBpYAN,,Loan-0000003477,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Contract,Self-employed,2,Equity Takeout,Rental,Apartment High Rise,Declined,1391792,4,780,511,36,37.9,9.28,a006g000002FDPaAAO,45,1,39.7
a00QL00000DNiRvYAL,005QL00000BrRBpYAN,,Loan-0000003478,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Pension,Salary,1,Refinance for Debt Consolidation,Rent To Own,Row,Approved,1287410,1,463,745,29,62.7,8.32,a006g000002FDPbAAO,42,,66.4
a00QL00000DNiRwYAL,005QL00000BrRBpYAN,,Loan-0000003479,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Salary,Pension,1,Refinance,Owner,Semi-detached,Declined,670065,4,453,596,14,82.8,4.55,a006g000002FDPcAAO,37,,94.6
a00QL00000DNiRxYAL,005QL00000BrRBpYAN,,Loan-0000003480,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Key Account,Self-employed,Commissions,3,Equity Takeout,Rent To Own,Semi-detached,Declined,1349151,3,711,651,54,42.6,4.53,a006g000002FDPdAAO,13,,67.4
a00QL00000DNiRyYAL,005QL00000BrRBpYAN,,Loan-0000003481,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Pension,Salary,3,Purchase Rent to Own,Rental,Single,Declined,489627,3,849,758,56,7.9,7.8,a006g000002FDPeAAO,46,,17.7
a00QL00000DNiRzYAL,005QL00000BrRBpYAN,,Loan-0000003482,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Hourly,Hourly,3,Refinance for Debt Consolidation,Rental,Apartment Low Rise,Approved,410038,3,814,450,33,6.6,8.85,a006g000002FDPfAAO,33,,40.4
a00QL00000DNiS0YAL,005QL00000BrRBpYAN,,Loan-0000003483,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Key Account,Hourly,Hourly,3,Refinance for Debt Consolidation,Rent To Own,Apartment High Rise,Declined,1212926,4,444,448,13,39.7,7.05,a006g000002FDPgAAO,18,,89
a00QL00000DNiS1YAL,005QL00000BrRBpYAN,,Loan-0000003484,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Deactivated,Non Key Account,Contract,Salary,3,Purchase,Rent To Own,Row,Declined,350797,4,687,781,59,57.2,7.95,a006g000002FDPhAAO,29,,81.8
a00QL00000DNiS2YAL,005QL00000BrRBpYAN,,Loan-0000003485,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Commissions,Pension,2,Purchase Rent to Own,Rental,Apartment Low Rise,Declined,941896,6,767,756,24,64.9,6.74,a006g000002FDPiAAO,49,,78.8
a00QL00000DNiS3YAL,005QL00000BrRBpYAN,,Loan-0000003486,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Hourly,Hourly,3,Refinance for Debt Consolidation,Rental,Semi-detached,Approved,504972,4,868,719,7,24.5,9.41,a006g000002FDPjAAO,29,,99.5
a00QL00000DNiS4YAL,005QL00000BrRBpYAN,,Loan-0000003487,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Pension,Salary,2,Equity Takeout,Rental,Apartment Low Rise,Declined,1018281,4,587,643,51,33.4,9.41,a006g000002FDPkAAO,37,,90
a00QL00000DNiS5YAL,005QL00000BrRBpYAN,,Loan-0000003488,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Contract,Hourly,3,Refinance,Rental,Row,Approved,236206,4,622,627,32,26.8,8.22,a006g000002FDPlAAO,47,,58
a00QL00000DNiS6YAL,005QL00000BrRBpYAN,,Loan-0000003489,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Commissions,Pension,1,Equity Takeout,Rental,Apartment High Rise,Declined,671553,3,593,600,21,50.9,9.56,a006g000002FDPmAAO,78,,87.1
a00QL00000DNiS7YAL,005QL00000BrRBpYAN,,Loan-0000003490,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Pension,Commissions,1,Purchase,Owner,Row,Declined,1027155,-1,765,899,35,11.6,5.59,a006g000002FDPnAAO,18,,13.7
a00QL00000DNiS8YAL,005QL00000BrRBpYAN,,Loan-0000003491,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Self-employed,Pension,2,Refinance for Debt Consolidation,Owner,Apartment High Rise,Declined,158887,5,515,773,19,87.3,7.68,a006g000002FDPoAAO,8,,99.4
a00QL00000DNiS9YAL,005QL00000BrRBpYAN,,Loan-0000003492,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Pension,Pension,2,Purchase Rent to Own,Rent To Own,Apartment Low Rise,Declined,1152854,2,439,475,56,41.1,7.28,a006g000002FDPpAAO,70,,45.9
a00QL00000DNiSAYA1,005QL00000BrRBpYAN,,Loan-0000003493,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Salary,Other,3,Purchase,Rent To Own,Apartment High Rise,Declined,1413437,3,440,423,22,42.6,8.48,a006g000002FDPqAAO,35,,91.1
a00QL00000DNiSBYA1,005QL00000BrRBpYAN,,Loan-0000003494,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Salary,Hourly,1,Purchase Rent to Own,Rental,Semi-detached,Declined,1336654,4,677,494,26,11.5,8.04,a006g000002FDPrAAO,28,,40.1
a00QL00000DNiSCYA1,005QL00000BrRBpYAN,,Loan-0000003495,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Other,Salary,3,Purchase,Rent To Own,Apartment High Rise,Declined,1415162,3,616,412,59,77.5,7.25,a006g000002FDPsAAO,29,,80.8
a00QL00000DNiSDYA1,005QL00000BrRBpYAN,,Loan-0000003496,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Other,Salary,2,Purchase,Rental,Apartment High Rise,Declined,1057695,5,639,735,17,64.4,5.79,a006g000002FDPtAAO,57,,69.6
a00QL00000DNiSEYA1,005QL00000BrRBpYAN,,Loan-0000003497,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Contract,Other,1,Refinance for Debt Consolidation,Rent To Own,Apartment Low Rise,Approved,632623,2,700,845,28,13.8,8.43,a006g000002FDPuAAO,72,,73.6
a00QL00000DNiSFYA1,005QL00000BrRBpYAN,,Loan-0000003498,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Pension,Salary,3,Equity Takeout,Rental,Apartment High Rise,Declined,1341350,3,417,734,21,76.9,8.31,a006g000002FDPvAAO,16,,88.1
a00QL00000DNiSGYA1,005QL00000BrRBpYAN,,Loan-0000003499,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Pension,Contract,2,Purchase Rent to Own,Rental,Apartment Low Rise,Declined,973834,2,879,506,48,44.7,7.81,a006g000002FDPwAAO,72,,67.1
a00QL00000DNiSHYA1,005QL00000BrRBpYAN,,Loan-0000003500,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Salary,Self-employed,3,Equity Takeout,Owner,Row,Declined,848297,4,734,863,11,38.8,5.6,a006g000002FDPxAAO,46,1,40.2
a00QL00000DNiSIYA1,005QL00000BrRBpYAN,,Loan-0000003501,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Hourly,Self-employed,1,Equity Takeout,Rent To Own,Single,Declined,508156,2,871,803,11,74,6.42,a006g000002FDPyAAO,38,1,93.1
a00QL00000DNiSJYA1,005QL00000BrRBpYAN,,Loan-0000003502,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Key Account,Hourly,Hourly,3,Purchase,Owner,Semi-detached,Declined,948620,3,802,516,39,98.4,8.33,a006g000002FDPzAAO,50,,99.3
a00QL00000DNiSKYA1,005QL00000BrRBpYAN,,Loan-0000003503,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Salary,Commissions,3,Refinance for Debt Consolidation,Owner,Semi-detached,Declined,1267418,2,650,599,29,14.8,8.67,a006g000002FDQ0AAO,67,,43.2
a00QL00000DNiSLYA1,005QL00000BrRBpYAN,,Loan-0000003504,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Contract,Pension,1,Equity Takeout,Owner,Semi-detached,Declined,573498,6,443,685,7,31,5.85,a006g000002FDQ1AAO,71,,38.3
a00QL00000DNiSMYA1,005QL00000BrRBpYAN,,Loan-0000003505,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Self-employed,Other,1,Refinance for Debt Consolidation,Rental,Semi-detached,Declined,450380,4,772,563,26,49.7,7.43,a006g000002FDQ2AAO,27,,62.5
a00QL00000DNiSNYA1,005QL00000BrRBpYAN,,Loan-0000003506,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Salary,Hourly,2,Refinance for Debt Consolidation,Rent To Own,Apartment High Rise,Approved,962155,3,417,648,12,53.2,8.22,a006g000002FDQ3AAO,32,,90.1
a00QL00000DNiSOYA1,005QL00000BrRBpYAN,,Loan-0000003507,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Self-employed,Pension,3,Refinance,Owner,Apartment Low Rise,Declined,1297253,5,895,465,23,63.9,6.14,a006g000002FDQ4AAO,46,,76.4
a00QL00000DNiSPYA1,005QL00000BrRBpYAN,,Loan-0000003508,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Hourly,Salary,3,Purchase Rent to Own,Rental,Single,Declined,333472,4,626,821,42,39.4,8.9,a006g000002FDQ5AAO,31,,89.6
a00QL00000DNiSQYA1,005QL00000BrRBpYAN,,Loan-0000003509,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Approved,Non Key Account,Commissions,Salary,3,Purchase Rent to Own,Owner,Apartment Low Rise,Declined,286310,3,527,771,53,52.1,9.62,a006g000002FDQ6AAO,20,,75.7
a00QL00000DNiSRYA1,005QL00000BrRBpYAN,,Loan-0000003510,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:33.000+0000,,,Watch List,Non Key Account,Hourly,Hourly,2,Refinance for Debt Consolidation,Owner,Row,Approved,312202,2,635,424,30,31.2,4.2,a006g000002FDQ7AAO,66,,82.2
